# Best fit model.
# chi^2=2.710200e+01.
# z_eff=0.470567.
# Parameters:   8.8106e-01   8.0168e-01   4.0120e-01   1.9265e-01   2.5189e+00   9.7549e-01
#         ell        C_l_a        C_l_x
   5.2500e+02   6.9655e-06   5.0704e-08
   5.2600e+02   6.9595e-06   5.0598e-08
   5.2700e+02   6.9535e-06   5.0491e-08
   5.2800e+02   6.9476e-06   5.0386e-08
   5.2900e+02   6.9417e-06   5.0281e-08
   5.3000e+02   6.9358e-06   5.0176e-08
   5.3100e+02   6.9299e-06   5.0071e-08
   5.3200e+02   6.9240e-06   4.9968e-08
   5.3300e+02   6.9182e-06   4.9864e-08
   5.3400e+02   6.9124e-06   4.9761e-08
   5.3500e+02   6.9066e-06   4.9659e-08
   5.3600e+02   6.9008e-06   4.9557e-08
   5.3700e+02   6.8951e-06   4.9455e-08
   5.3800e+02   6.8893e-06   4.9354e-08
   5.3900e+02   6.8836e-06   4.9253e-08
   5.4000e+02   6.8779e-06   4.9153e-08
   5.4100e+02   6.8723e-06   4.9053e-08
   5.4200e+02   6.8666e-06   4.8953e-08
   5.4300e+02   6.8610e-06   4.8854e-08
   5.4400e+02   6.8554e-06   4.8756e-08
   5.4500e+02   6.8498e-06   4.8657e-08
   5.4600e+02   6.8443e-06   4.8560e-08
   5.4700e+02   6.8387e-06   4.8462e-08
   5.4800e+02   6.8332e-06   4.8365e-08
   5.4900e+02   6.8277e-06   4.8269e-08
   5.5000e+02   6.8222e-06   4.8173e-08
   5.5100e+02   6.8168e-06   4.8077e-08
   5.5200e+02   6.8113e-06   4.7981e-08
   5.5300e+02   6.8059e-06   4.7887e-08
   5.5400e+02   6.8005e-06   4.7792e-08
   5.5500e+02   6.7952e-06   4.7698e-08
   5.5600e+02   6.7898e-06   4.7604e-08
   5.5700e+02   6.7845e-06   4.7511e-08
   5.5800e+02   6.7792e-06   4.7418e-08
   5.5900e+02   6.7739e-06   4.7325e-08
   5.6000e+02   6.7686e-06   4.7233e-08
   5.6100e+02   6.7634e-06   4.7141e-08
   5.6200e+02   6.7581e-06   4.7050e-08
   5.6300e+02   6.7529e-06   4.6959e-08
   5.6400e+02   6.7477e-06   4.6868e-08
   5.6500e+02   6.7426e-06   4.6778e-08
   5.6600e+02   6.7374e-06   4.6688e-08
   5.6700e+02   6.7323e-06   4.6598e-08
   5.6800e+02   6.7272e-06   4.6509e-08
   5.6900e+02   6.7221e-06   4.6420e-08
   5.7000e+02   6.7170e-06   4.6332e-08
   5.7100e+02   6.7120e-06   4.6244e-08
   5.7200e+02   6.7070e-06   4.6156e-08
   5.7300e+02   6.7019e-06   4.6069e-08
   5.7400e+02   6.6970e-06   4.5982e-08
   5.7500e+02   6.6920e-06   4.5895e-08
   5.7600e+02   6.6871e-06   4.5809e-08
   5.7700e+02   6.6821e-06   4.5723e-08
   5.7800e+02   6.6772e-06   4.5638e-08
   5.7900e+02   6.6723e-06   4.5552e-08
   5.8000e+02   6.6675e-06   4.5467e-08
   5.8100e+02   6.6626e-06   4.5383e-08
   5.8200e+02   6.6578e-06   4.5299e-08
   5.8300e+02   6.6530e-06   4.5215e-08
   5.8400e+02   6.6482e-06   4.5131e-08
   5.8500e+02   6.6434e-06   4.5048e-08
   5.8600e+02   6.6387e-06   4.4965e-08
   5.8700e+02   6.6340e-06   4.4883e-08
   5.8800e+02   6.6293e-06   4.4801e-08
   5.8900e+02   6.6246e-06   4.4719e-08
   5.9000e+02   6.6199e-06   4.4637e-08
   5.9100e+02   6.6152e-06   4.4556e-08
   5.9200e+02   6.6106e-06   4.4475e-08
   5.9300e+02   6.6060e-06   4.4395e-08
   5.9400e+02   6.6014e-06   4.4315e-08
   5.9500e+02   6.5968e-06   4.4235e-08
   5.9600e+02   6.5923e-06   4.4155e-08
   5.9700e+02   6.5877e-06   4.4076e-08
   5.9800e+02   6.5832e-06   4.3997e-08
   5.9900e+02   6.5787e-06   4.3919e-08
   6.0000e+02   6.5742e-06   4.3840e-08
   6.0100e+02   6.5698e-06   4.3763e-08
   6.0200e+02   6.5653e-06   4.3685e-08
   6.0300e+02   6.5609e-06   4.3608e-08
   6.0400e+02   6.5565e-06   4.3531e-08
   6.0500e+02   6.5521e-06   4.3454e-08
   6.0600e+02   6.5477e-06   4.3378e-08
   6.0700e+02   6.5433e-06   4.3301e-08
   6.0800e+02   6.5390e-06   4.3226e-08
   6.0900e+02   6.5346e-06   4.3150e-08
   6.1000e+02   6.5303e-06   4.3075e-08
   6.1100e+02   6.5260e-06   4.3000e-08
   6.1200e+02   6.5218e-06   4.2926e-08
   6.1300e+02   6.5175e-06   4.2852e-08
   6.1400e+02   6.5133e-06   4.2778e-08
   6.1500e+02   6.5090e-06   4.2704e-08
   6.1600e+02   6.5048e-06   4.2631e-08
   6.1700e+02   6.5006e-06   4.2558e-08
   6.1800e+02   6.4964e-06   4.2485e-08
   6.1900e+02   6.4923e-06   4.2412e-08
   6.2000e+02   6.4881e-06   4.2340e-08
   6.2100e+02   6.4840e-06   4.2268e-08
   6.2200e+02   6.4799e-06   4.2197e-08
   6.2300e+02   6.4758e-06   4.2126e-08
   6.2400e+02   6.4717e-06   4.2055e-08
   6.2500e+02   6.4676e-06   4.1984e-08
   6.2600e+02   6.4636e-06   4.1913e-08
   6.2700e+02   6.4595e-06   4.1843e-08
   6.2800e+02   6.4555e-06   4.1773e-08
   6.2900e+02   6.4515e-06   4.1704e-08
   6.3000e+02   6.4475e-06   4.1635e-08
   6.3100e+02   6.4435e-06   4.1566e-08
   6.3200e+02   6.4396e-06   4.1497e-08
   6.3300e+02   6.4356e-06   4.1428e-08
   6.3400e+02   6.4317e-06   4.1360e-08
   6.3500e+02   6.4278e-06   4.1292e-08
   6.3600e+02   6.4239e-06   4.1225e-08
   6.3700e+02   6.4200e-06   4.1157e-08
   6.3800e+02   6.4161e-06   4.1090e-08
   6.3900e+02   6.4122e-06   4.1023e-08
   6.4000e+02   6.4084e-06   4.0957e-08
   6.4100e+02   6.4045e-06   4.0890e-08
   6.4200e+02   6.4007e-06   4.0824e-08
   6.4300e+02   6.3969e-06   4.0758e-08
   6.4400e+02   6.3931e-06   4.0693e-08
   6.4500e+02   6.3893e-06   4.0627e-08
   6.4600e+02   6.3856e-06   4.0562e-08
   6.4700e+02   6.3818e-06   4.0498e-08
   6.4800e+02   6.3781e-06   4.0433e-08
   6.4900e+02   6.3743e-06   4.0369e-08
   6.5000e+02   6.3706e-06   4.0305e-08
   6.5100e+02   6.3669e-06   4.0241e-08
   6.5200e+02   6.3632e-06   4.0177e-08
   6.5300e+02   6.3596e-06   4.0114e-08
   6.5400e+02   6.3559e-06   4.0051e-08
   6.5500e+02   6.3522e-06   3.9988e-08
   6.5600e+02   6.3486e-06   3.9926e-08
   6.5700e+02   6.3450e-06   3.9863e-08
   6.5800e+02   6.3414e-06   3.9801e-08
   6.5900e+02   6.3378e-06   3.9739e-08
   6.6000e+02   6.3342e-06   3.9677e-08
   6.6100e+02   6.3306e-06   3.9616e-08
   6.6200e+02   6.3270e-06   3.9555e-08
   6.6300e+02   6.3235e-06   3.9494e-08
   6.6400e+02   6.3199e-06   3.9433e-08
   6.6500e+02   6.3164e-06   3.9373e-08
   6.6600e+02   6.3129e-06   3.9312e-08
   6.6700e+02   6.3094e-06   3.9252e-08
   6.6800e+02   6.3059e-06   3.9192e-08
   6.6900e+02   6.3024e-06   3.9133e-08
   6.7000e+02   6.2989e-06   3.9073e-08
   6.7100e+02   6.2955e-06   3.9014e-08
   6.7200e+02   6.2920e-06   3.8955e-08
   6.7300e+02   6.2886e-06   3.8896e-08
   6.7400e+02   6.2852e-06   3.8838e-08
   6.7500e+02   6.2818e-06   3.8779e-08
   6.7600e+02   6.2784e-06   3.8721e-08
   6.7700e+02   6.2750e-06   3.8663e-08
   6.7800e+02   6.2716e-06   3.8605e-08
   6.7900e+02   6.2682e-06   3.8548e-08
   6.8000e+02   6.2649e-06   3.8490e-08
   6.8100e+02   6.2615e-06   3.8433e-08
   6.8200e+02   6.2582e-06   3.8376e-08
   6.8300e+02   6.2548e-06   3.8319e-08
   6.8400e+02   6.2515e-06   3.8263e-08
   6.8500e+02   6.2482e-06   3.8206e-08
   6.8600e+02   6.2449e-06   3.8150e-08
   6.8700e+02   6.2416e-06   3.8094e-08
   6.8800e+02   6.2383e-06   3.8039e-08
   6.8900e+02   6.2351e-06   3.7983e-08
   6.9000e+02   6.2318e-06   3.7927e-08
   6.9100e+02   6.2286e-06   3.7872e-08
   6.9200e+02   6.2253e-06   3.7817e-08
   6.9300e+02   6.2221e-06   3.7762e-08
   6.9400e+02   6.2189e-06   3.7708e-08
   6.9500e+02   6.2157e-06   3.7653e-08
   6.9600e+02   6.2124e-06   3.7599e-08
   6.9700e+02   6.2093e-06   3.7545e-08
   6.9800e+02   6.2061e-06   3.7491e-08
   6.9900e+02   6.2029e-06   3.7437e-08
   7.0000e+02   6.1997e-06   3.7383e-08
   7.0100e+02   6.1966e-06   3.7330e-08
   7.0200e+02   6.1934e-06   3.7277e-08
   7.0300e+02   6.1903e-06   3.7223e-08
   7.0400e+02   6.1872e-06   3.7171e-08
   7.0500e+02   6.1840e-06   3.7118e-08
   7.0600e+02   6.1809e-06   3.7065e-08
   7.0700e+02   6.1778e-06   3.7013e-08
   7.0800e+02   6.1747e-06   3.6961e-08
   7.0900e+02   6.1716e-06   3.6908e-08
   7.1000e+02   6.1685e-06   3.6857e-08
   7.1100e+02   6.1655e-06   3.6805e-08
   7.1200e+02   6.1624e-06   3.6753e-08
   7.1300e+02   6.1593e-06   3.6702e-08
   7.1400e+02   6.1563e-06   3.6650e-08
   7.1500e+02   6.1533e-06   3.6599e-08
   7.1600e+02   6.1502e-06   3.6548e-08
   7.1700e+02   6.1472e-06   3.6498e-08
   7.1800e+02   6.1442e-06   3.6447e-08
   7.1900e+02   6.1412e-06   3.6396e-08
   7.2000e+02   6.1382e-06   3.6346e-08
   7.2100e+02   6.1352e-06   3.6296e-08
   7.2200e+02   6.1322e-06   3.6246e-08
   7.2300e+02   6.1292e-06   3.6196e-08
   7.2400e+02   6.1262e-06   3.6146e-08
   7.2500e+02   6.1233e-06   3.6097e-08
   7.2600e+02   6.1203e-06   3.6047e-08
   7.2700e+02   6.1173e-06   3.5998e-08
   7.2800e+02   6.1144e-06   3.5949e-08
   7.2900e+02   6.1115e-06   3.5900e-08
   7.3000e+02   6.1085e-06   3.5851e-08
   7.3100e+02   6.1056e-06   3.5802e-08
   7.3200e+02   6.1027e-06   3.5753e-08
   7.3300e+02   6.0998e-06   3.5705e-08
   7.3400e+02   6.0968e-06   3.5657e-08
   7.3500e+02   6.0939e-06   3.5608e-08
   7.3600e+02   6.0911e-06   3.5560e-08
   7.3700e+02   6.0882e-06   3.5512e-08
   7.3800e+02   6.0853e-06   3.5465e-08
   7.3900e+02   6.0824e-06   3.5417e-08
   7.4000e+02   6.0795e-06   3.5369e-08
   7.4100e+02   6.0767e-06   3.5322e-08
   7.4200e+02   6.0738e-06   3.5275e-08
   7.4300e+02   6.0710e-06   3.5228e-08
   7.4400e+02   6.0681e-06   3.5181e-08
   7.4500e+02   6.0653e-06   3.5134e-08
   7.4600e+02   6.0624e-06   3.5087e-08
   7.4700e+02   6.0596e-06   3.5040e-08
   7.4800e+02   6.0568e-06   3.4994e-08
   7.4900e+02   6.0540e-06   3.4947e-08
   7.5000e+02   6.0512e-06   3.4901e-08
   7.5100e+02   6.0484e-06   3.4855e-08
   7.5200e+02   6.0456e-06   3.4809e-08
   7.5300e+02   6.0428e-06   3.4763e-08
   7.5400e+02   6.0400e-06   3.4717e-08
   7.5500e+02   6.0372e-06   3.4672e-08
   7.5600e+02   6.0345e-06   3.4626e-08
   7.5700e+02   6.0317e-06   3.4581e-08
   7.5800e+02   6.0289e-06   3.4535e-08
   7.5900e+02   6.0262e-06   3.4490e-08
   7.6000e+02   6.0234e-06   3.4445e-08
   7.6100e+02   6.0207e-06   3.4400e-08
   7.6200e+02   6.0180e-06   3.4356e-08
   7.6300e+02   6.0152e-06   3.4311e-08
   7.6400e+02   6.0125e-06   3.4266e-08
   7.6500e+02   6.0098e-06   3.4222e-08
   7.6600e+02   6.0071e-06   3.4178e-08
   7.6700e+02   6.0044e-06   3.4133e-08
   7.6800e+02   6.0017e-06   3.4089e-08
   7.6900e+02   5.9990e-06   3.4045e-08
   7.7000e+02   5.9963e-06   3.4001e-08
   7.7100e+02   5.9936e-06   3.3958e-08
   7.7200e+02   5.9910e-06   3.3914e-08
   7.7300e+02   5.9883e-06   3.3870e-08
   7.7400e+02   5.9856e-06   3.3827e-08
   7.7500e+02   5.9830e-06   3.3784e-08
   7.7600e+02   5.9803e-06   3.3740e-08
   7.7700e+02   5.9777e-06   3.3697e-08
   7.7800e+02   5.9750e-06   3.3654e-08
   7.7900e+02   5.9724e-06   3.3611e-08
   7.8000e+02   5.9698e-06   3.3568e-08
   7.8100e+02   5.9672e-06   3.3526e-08
   7.8200e+02   5.9646e-06   3.3483e-08
   7.8300e+02   5.9619e-06   3.3441e-08
   7.8400e+02   5.9593e-06   3.3398e-08
   7.8500e+02   5.9567e-06   3.3356e-08
   7.8600e+02   5.9542e-06   3.3314e-08
   7.8700e+02   5.9516e-06   3.3272e-08
   7.8800e+02   5.9490e-06   3.3230e-08
   7.8900e+02   5.9464e-06   3.3188e-08
   7.9000e+02   5.9438e-06   3.3146e-08
   7.9100e+02   5.9413e-06   3.3104e-08
   7.9200e+02   5.9387e-06   3.3063e-08
   7.9300e+02   5.9362e-06   3.3021e-08
   7.9400e+02   5.9336e-06   3.2980e-08
   7.9500e+02   5.9311e-06   3.2939e-08
   7.9600e+02   5.9286e-06   3.2898e-08
   7.9700e+02   5.9260e-06   3.2856e-08
   7.9800e+02   5.9235e-06   3.2815e-08
   7.9900e+02   5.9210e-06   3.2775e-08
   8.0000e+02   5.9185e-06   3.2734e-08
   8.0100e+02   5.9160e-06   3.2693e-08
   8.0200e+02   5.9135e-06   3.2653e-08
   8.0300e+02   5.9110e-06   3.2612e-08
   8.0400e+02   5.9085e-06   3.2572e-08
   8.0500e+02   5.9060e-06   3.2531e-08
   8.0600e+02   5.9035e-06   3.2491e-08
   8.0700e+02   5.9011e-06   3.2451e-08
   8.0800e+02   5.8986e-06   3.2411e-08
   8.0900e+02   5.8961e-06   3.2371e-08
   8.1000e+02   5.8937e-06   3.2331e-08
   8.1100e+02   5.8912e-06   3.2292e-08
   8.1200e+02   5.8888e-06   3.2252e-08
   8.1300e+02   5.8864e-06   3.2213e-08
   8.1400e+02   5.8839e-06   3.2173e-08
   8.1500e+02   5.8815e-06   3.2134e-08
   8.1600e+02   5.8791e-06   3.2095e-08
   8.1700e+02   5.8767e-06   3.2056e-08
   8.1800e+02   5.8743e-06   3.2017e-08
   8.1900e+02   5.8719e-06   3.1978e-08
   8.2000e+02   5.8695e-06   3.1939e-08
   8.2100e+02   5.8671e-06   3.1900e-08
   8.2200e+02   5.8647e-06   3.1861e-08
   8.2300e+02   5.8623e-06   3.1823e-08
   8.2400e+02   5.8599e-06   3.1785e-08
   8.2500e+02   5.8576e-06   3.1746e-08
   8.2600e+02   5.8552e-06   3.1708e-08
   8.2700e+02   5.8529e-06   3.1670e-08
   8.2800e+02   5.8505e-06   3.1632e-08
   8.2900e+02   5.8482e-06   3.1594e-08
   8.3000e+02   5.8458e-06   3.1556e-08
   8.3100e+02   5.8435e-06   3.1518e-08
   8.3200e+02   5.8412e-06   3.1481e-08
   8.3300e+02   5.8388e-06   3.1443e-08
   8.3400e+02   5.8365e-06   3.1406e-08
   8.3500e+02   5.8342e-06   3.1368e-08
   8.3600e+02   5.8319e-06   3.1331e-08
   8.3700e+02   5.8296e-06   3.1294e-08
   8.3800e+02   5.8273e-06   3.1257e-08
   8.3900e+02   5.8250e-06   3.1220e-08
   8.4000e+02   5.8228e-06   3.1183e-08
   8.4100e+02   5.8205e-06   3.1147e-08
   8.4200e+02   5.8182e-06   3.1110e-08
   8.4300e+02   5.8160e-06   3.1073e-08
   8.4400e+02   5.8137e-06   3.1037e-08
   8.4500e+02   5.8114e-06   3.1001e-08
   8.4600e+02   5.8092e-06   3.0964e-08
   8.4700e+02   5.8070e-06   3.0928e-08
   8.4800e+02   5.8047e-06   3.0892e-08
   8.4900e+02   5.8025e-06   3.0856e-08
   8.5000e+02   5.8003e-06   3.0821e-08
   8.5100e+02   5.7981e-06   3.0785e-08
   8.5200e+02   5.7958e-06   3.0749e-08
   8.5300e+02   5.7936e-06   3.0714e-08
   8.5400e+02   5.7914e-06   3.0678e-08
   8.5500e+02   5.7892e-06   3.0643e-08
   8.5600e+02   5.7871e-06   3.0608e-08
   8.5700e+02   5.7849e-06   3.0572e-08
   8.5800e+02   5.7827e-06   3.0537e-08
   8.5900e+02   5.7805e-06   3.0502e-08
   8.6000e+02   5.7784e-06   3.0468e-08
   8.6100e+02   5.7762e-06   3.0433e-08
   8.6200e+02   5.7740e-06   3.0398e-08
   8.6300e+02   5.7719e-06   3.0364e-08
   8.6400e+02   5.7698e-06   3.0329e-08
   8.6500e+02   5.7676e-06   3.0295e-08
   8.6600e+02   5.7655e-06   3.0261e-08
   8.6700e+02   5.7634e-06   3.0226e-08
   8.6800e+02   5.7612e-06   3.0192e-08
   8.6900e+02   5.7591e-06   3.0158e-08
   8.7000e+02   5.7570e-06   3.0124e-08
   8.7100e+02   5.7549e-06   3.0091e-08
   8.7200e+02   5.7528e-06   3.0057e-08
   8.7300e+02   5.7507e-06   3.0023e-08
   8.7400e+02   5.7486e-06   2.9990e-08
   8.7500e+02   5.7465e-06   2.9956e-08
   8.7600e+02   5.7444e-06   2.9923e-08
   8.7700e+02   5.7424e-06   2.9890e-08
   8.7800e+02   5.7403e-06   2.9857e-08
   8.7900e+02   5.7382e-06   2.9824e-08
   8.8000e+02   5.7362e-06   2.9791e-08
   8.8100e+02   5.7341e-06   2.9758e-08
   8.8200e+02   5.7321e-06   2.9725e-08
   8.8300e+02   5.7300e-06   2.9692e-08
   8.8400e+02   5.7280e-06   2.9660e-08
   8.8500e+02   5.7259e-06   2.9627e-08
   8.8600e+02   5.7239e-06   2.9595e-08
   8.8700e+02   5.7219e-06   2.9563e-08
   8.8800e+02   5.7199e-06   2.9530e-08
   8.8900e+02   5.7178e-06   2.9498e-08
   8.9000e+02   5.7158e-06   2.9466e-08
   8.9100e+02   5.7138e-06   2.9434e-08
   8.9200e+02   5.7118e-06   2.9402e-08
   8.9300e+02   5.7098e-06   2.9370e-08
   8.9400e+02   5.7078e-06   2.9339e-08
   8.9500e+02   5.7058e-06   2.9307e-08
   8.9600e+02   5.7039e-06   2.9276e-08
   8.9700e+02   5.7019e-06   2.9244e-08
   8.9800e+02   5.6999e-06   2.9213e-08
   8.9900e+02   5.6979e-06   2.9182e-08
   9.0000e+02   5.6960e-06   2.9150e-08
   9.0100e+02   5.6940e-06   2.9119e-08
   9.0200e+02   5.6920e-06   2.9088e-08
   9.0300e+02   5.6901e-06   2.9057e-08
   9.0400e+02   5.6881e-06   2.9026e-08
   9.0500e+02   5.6862e-06   2.8996e-08
   9.0600e+02   5.6842e-06   2.8965e-08
   9.0700e+02   5.6823e-06   2.8934e-08
   9.0800e+02   5.6804e-06   2.8904e-08
   9.0900e+02   5.6784e-06   2.8873e-08
   9.1000e+02   5.6765e-06   2.8843e-08
   9.1100e+02   5.6746e-06   2.8813e-08
   9.1200e+02   5.6727e-06   2.8783e-08
   9.1300e+02   5.6708e-06   2.8753e-08
   9.1400e+02   5.6689e-06   2.8723e-08
   9.1500e+02   5.6670e-06   2.8693e-08
   9.1600e+02   5.6650e-06   2.8663e-08
   9.1700e+02   5.6632e-06   2.8633e-08
   9.1800e+02   5.6613e-06   2.8603e-08
   9.1900e+02   5.6594e-06   2.8574e-08
   9.2000e+02   5.6575e-06   2.8544e-08
   9.2100e+02   5.6556e-06   2.8515e-08
   9.2200e+02   5.6537e-06   2.8485e-08
   9.2300e+02   5.6518e-06   2.8456e-08
   9.2400e+02   5.6500e-06   2.8427e-08
   9.2500e+02   5.6481e-06   2.8398e-08
   9.2600e+02   5.6462e-06   2.8369e-08
   9.2700e+02   5.6444e-06   2.8340e-08
   9.2800e+02   5.6425e-06   2.8311e-08
   9.2900e+02   5.6407e-06   2.8282e-08
   9.3000e+02   5.6388e-06   2.8253e-08
   9.3100e+02   5.6370e-06   2.8224e-08
   9.3200e+02   5.6351e-06   2.8196e-08
   9.3300e+02   5.6333e-06   2.8167e-08
   9.3400e+02   5.6315e-06   2.8139e-08
   9.3500e+02   5.6296e-06   2.8110e-08
   9.3600e+02   5.6278e-06   2.8082e-08
   9.3700e+02   5.6260e-06   2.8054e-08
   9.3800e+02   5.6241e-06   2.8026e-08
   9.3900e+02   5.6223e-06   2.7998e-08
   9.4000e+02   5.6205e-06   2.7970e-08
   9.4100e+02   5.6187e-06   2.7942e-08
   9.4200e+02   5.6169e-06   2.7914e-08
   9.4300e+02   5.6151e-06   2.7886e-08
   9.4400e+02   5.6133e-06   2.7858e-08
   9.4500e+02   5.6115e-06   2.7831e-08
   9.4600e+02   5.6097e-06   2.7803e-08
   9.4700e+02   5.6079e-06   2.7775e-08
   9.4800e+02   5.6061e-06   2.7748e-08
   9.4900e+02   5.6043e-06   2.7721e-08
   9.5000e+02   5.6025e-06   2.7693e-08
   9.5100e+02   5.6007e-06   2.7666e-08
   9.5200e+02   5.5990e-06   2.7639e-08
   9.5300e+02   5.5972e-06   2.7612e-08
   9.5400e+02   5.5954e-06   2.7585e-08
   9.5500e+02   5.5936e-06   2.7558e-08
   9.5600e+02   5.5919e-06   2.7531e-08
   9.5700e+02   5.5901e-06   2.7504e-08
   9.5800e+02   5.5883e-06   2.7477e-08
   9.5900e+02   5.5866e-06   2.7450e-08
   9.6000e+02   5.5848e-06   2.7423e-08
   9.6100e+02   5.5831e-06   2.7397e-08
   9.6200e+02   5.5813e-06   2.7370e-08
   9.6300e+02   5.5796e-06   2.7344e-08
   9.6400e+02   5.5778e-06   2.7317e-08
   9.6500e+02   5.5761e-06   2.7291e-08
   9.6600e+02   5.5743e-06   2.7265e-08
   9.6700e+02   5.5726e-06   2.7238e-08
   9.6800e+02   5.5709e-06   2.7212e-08
   9.6900e+02   5.5691e-06   2.7186e-08
   9.7000e+02   5.5674e-06   2.7160e-08
   9.7100e+02   5.5657e-06   2.7134e-08
   9.7200e+02   5.5639e-06   2.7108e-08
   9.7300e+02   5.5622e-06   2.7082e-08
   9.7400e+02   5.5605e-06   2.7056e-08
   9.7500e+02   5.5588e-06   2.7031e-08
   9.7600e+02   5.5571e-06   2.7005e-08
   9.7700e+02   5.5553e-06   2.6979e-08
   9.7800e+02   5.5536e-06   2.6954e-08
   9.7900e+02   5.5519e-06   2.6928e-08
   9.8000e+02   5.5502e-06   2.6903e-08
   9.8100e+02   5.5485e-06   2.6877e-08
   9.8200e+02   5.5468e-06   2.6852e-08
   9.8300e+02   5.5451e-06   2.6826e-08
   9.8400e+02   5.5434e-06   2.6801e-08
   9.8500e+02   5.5417e-06   2.6776e-08
   9.8600e+02   5.5400e-06   2.6751e-08
   9.8700e+02   5.5383e-06   2.6725e-08
   9.8800e+02   5.5366e-06   2.6700e-08
   9.8900e+02   5.5349e-06   2.6675e-08
   9.9000e+02   5.5333e-06   2.6650e-08
   9.9100e+02   5.5316e-06   2.6625e-08
   9.9200e+02   5.5299e-06   2.6601e-08
   9.9300e+02   5.5282e-06   2.6576e-08
   9.9400e+02   5.5265e-06   2.6551e-08
   9.9500e+02   5.5249e-06   2.6526e-08
   9.9600e+02   5.5232e-06   2.6502e-08
   9.9700e+02   5.5215e-06   2.6477e-08
   9.9800e+02   5.5198e-06   2.6452e-08
   9.9900e+02   5.5182e-06   2.6428e-08
   1.0000e+03   5.5165e-06   2.6403e-08
   1.0010e+03   5.5148e-06   2.6379e-08
   1.0020e+03   5.5132e-06   2.6354e-08
   1.0030e+03   5.5115e-06   2.6330e-08
   1.0040e+03   5.5099e-06   2.6306e-08
   1.0050e+03   5.5082e-06   2.6282e-08
   1.0060e+03   5.5065e-06   2.6257e-08
   1.0070e+03   5.5049e-06   2.6233e-08
   1.0080e+03   5.5032e-06   2.6209e-08
   1.0090e+03   5.5016e-06   2.6185e-08
   1.0100e+03   5.4999e-06   2.6161e-08
   1.0110e+03   5.4983e-06   2.6137e-08
   1.0120e+03   5.4967e-06   2.6113e-08
   1.0130e+03   5.4950e-06   2.6090e-08
   1.0140e+03   5.4934e-06   2.6066e-08
   1.0150e+03   5.4917e-06   2.6042e-08
   1.0160e+03   5.4901e-06   2.6019e-08
   1.0170e+03   5.4885e-06   2.5995e-08
   1.0180e+03   5.4868e-06   2.5971e-08
   1.0190e+03   5.4852e-06   2.5948e-08
   1.0200e+03   5.4836e-06   2.5924e-08
   1.0210e+03   5.4820e-06   2.5901e-08
   1.0220e+03   5.4803e-06   2.5878e-08
   1.0230e+03   5.4787e-06   2.5854e-08
   1.0240e+03   5.4771e-06   2.5831e-08
   1.0250e+03   5.4755e-06   2.5808e-08
   1.0260e+03   5.4739e-06   2.5785e-08
   1.0270e+03   5.4723e-06   2.5762e-08
   1.0280e+03   5.4707e-06   2.5739e-08
   1.0290e+03   5.4691e-06   2.5716e-08
   1.0300e+03   5.4675e-06   2.5693e-08
   1.0310e+03   5.4659e-06   2.5670e-08
   1.0320e+03   5.4643e-06   2.5648e-08
   1.0330e+03   5.4627e-06   2.5625e-08
   1.0340e+03   5.4611e-06   2.5602e-08
   1.0350e+03   5.4595e-06   2.5580e-08
   1.0360e+03   5.4579e-06   2.5557e-08
   1.0370e+03   5.4563e-06   2.5535e-08
   1.0380e+03   5.4547e-06   2.5512e-08
   1.0390e+03   5.4531e-06   2.5490e-08
   1.0400e+03   5.4516e-06   2.5468e-08
   1.0410e+03   5.4500e-06   2.5445e-08
   1.0420e+03   5.4484e-06   2.5423e-08
   1.0430e+03   5.4468e-06   2.5401e-08
   1.0440e+03   5.4453e-06   2.5379e-08
   1.0450e+03   5.4437e-06   2.5357e-08
   1.0460e+03   5.4421e-06   2.5335e-08
   1.0470e+03   5.4406e-06   2.5313e-08
   1.0480e+03   5.4390e-06   2.5292e-08
   1.0490e+03   5.4375e-06   2.5270e-08
   1.0500e+03   5.4359e-06   2.5248e-08
   1.0510e+03   5.4344e-06   2.5227e-08
   1.0520e+03   5.4328e-06   2.5205e-08
   1.0530e+03   5.4313e-06   2.5184e-08
   1.0540e+03   5.4297e-06   2.5162e-08
   1.0550e+03   5.4282e-06   2.5141e-08
   1.0560e+03   5.4267e-06   2.5120e-08
   1.0570e+03   5.4251e-06   2.5098e-08
   1.0580e+03   5.4236e-06   2.5077e-08
   1.0590e+03   5.4221e-06   2.5056e-08
   1.0600e+03   5.4206e-06   2.5035e-08
   1.0610e+03   5.4190e-06   2.5014e-08
   1.0620e+03   5.4175e-06   2.4993e-08
   1.0630e+03   5.4160e-06   2.4972e-08
   1.0640e+03   5.4145e-06   2.4952e-08
   1.0650e+03   5.4130e-06   2.4931e-08
   1.0660e+03   5.4115e-06   2.4910e-08
   1.0670e+03   5.4100e-06   2.4890e-08
   1.0680e+03   5.4085e-06   2.4869e-08
   1.0690e+03   5.4070e-06   2.4849e-08
   1.0700e+03   5.4055e-06   2.4828e-08
   1.0710e+03   5.4040e-06   2.4808e-08
   1.0720e+03   5.4025e-06   2.4788e-08
   1.0730e+03   5.4010e-06   2.4768e-08
   1.0740e+03   5.3995e-06   2.4748e-08
   1.0750e+03   5.3980e-06   2.4728e-08
   1.0760e+03   5.3966e-06   2.4708e-08
   1.0770e+03   5.3951e-06   2.4688e-08
   1.0780e+03   5.3936e-06   2.4668e-08
   1.0790e+03   5.3921e-06   2.4648e-08
