# Best fit model.
# chi^2=2.465400e+01.
# z_eff=0.783228.
# Parameters:   1.2991e+00   1.1800e+00  -3.5715e-01  -3.5563e-01   3.1430e+00   9.6186e-01
#         ell        C_l_a        C_l_x
   1.0970e+03   3.1977e-06   2.3035e-08
   1.0980e+03   3.1969e-06   2.3014e-08
   1.0990e+03   3.1961e-06   2.2993e-08
   1.1000e+03   3.1953e-06   2.2971e-08
   1.1010e+03   3.1945e-06   2.2950e-08
   1.1020e+03   3.1937e-06   2.2929e-08
   1.1030e+03   3.1928e-06   2.2908e-08
   1.1040e+03   3.1920e-06   2.2887e-08
   1.1050e+03   3.1912e-06   2.2866e-08
   1.1060e+03   3.1904e-06   2.2845e-08
   1.1070e+03   3.1896e-06   2.2825e-08
   1.1080e+03   3.1888e-06   2.2804e-08
   1.1090e+03   3.1880e-06   2.2783e-08
   1.1100e+03   3.1872e-06   2.2762e-08
   1.1110e+03   3.1864e-06   2.2741e-08
   1.1120e+03   3.1856e-06   2.2721e-08
   1.1130e+03   3.1848e-06   2.2700e-08
   1.1140e+03   3.1840e-06   2.2679e-08
   1.1150e+03   3.1832e-06   2.2659e-08
   1.1160e+03   3.1824e-06   2.2638e-08
   1.1170e+03   3.1816e-06   2.2618e-08
   1.1180e+03   3.1808e-06   2.2597e-08
   1.1190e+03   3.1800e-06   2.2577e-08
   1.1200e+03   3.1792e-06   2.2557e-08
   1.1210e+03   3.1784e-06   2.2536e-08
   1.1220e+03   3.1776e-06   2.2516e-08
   1.1230e+03   3.1768e-06   2.2496e-08
   1.1240e+03   3.1760e-06   2.2476e-08
   1.1250e+03   3.1752e-06   2.2455e-08
   1.1260e+03   3.1745e-06   2.2435e-08
   1.1270e+03   3.1737e-06   2.2415e-08
   1.1280e+03   3.1729e-06   2.2395e-08
   1.1290e+03   3.1721e-06   2.2375e-08
   1.1300e+03   3.1713e-06   2.2355e-08
   1.1310e+03   3.1705e-06   2.2335e-08
   1.1320e+03   3.1698e-06   2.2315e-08
   1.1330e+03   3.1690e-06   2.2295e-08
   1.1340e+03   3.1682e-06   2.2275e-08
   1.1350e+03   3.1674e-06   2.2255e-08
   1.1360e+03   3.1667e-06   2.2236e-08
   1.1370e+03   3.1659e-06   2.2216e-08
   1.1380e+03   3.1651e-06   2.2196e-08
   1.1390e+03   3.1643e-06   2.2177e-08
   1.1400e+03   3.1636e-06   2.2157e-08
   1.1410e+03   3.1628e-06   2.2137e-08
   1.1420e+03   3.1620e-06   2.2118e-08
   1.1430e+03   3.1613e-06   2.2098e-08
   1.1440e+03   3.1605e-06   2.2079e-08
   1.1450e+03   3.1597e-06   2.2059e-08
   1.1460e+03   3.1590e-06   2.2040e-08
   1.1470e+03   3.1582e-06   2.2021e-08
   1.1480e+03   3.1575e-06   2.2001e-08
   1.1490e+03   3.1567e-06   2.1982e-08
   1.1500e+03   3.1560e-06   2.1963e-08
   1.1510e+03   3.1552e-06   2.1943e-08
   1.1520e+03   3.1544e-06   2.1924e-08
   1.1530e+03   3.1537e-06   2.1905e-08
   1.1540e+03   3.1529e-06   2.1886e-08
   1.1550e+03   3.1522e-06   2.1867e-08
   1.1560e+03   3.1514e-06   2.1848e-08
   1.1570e+03   3.1507e-06   2.1829e-08
   1.1580e+03   3.1500e-06   2.1810e-08
   1.1590e+03   3.1492e-06   2.1791e-08
   1.1600e+03   3.1485e-06   2.1772e-08
   1.1610e+03   3.1477e-06   2.1753e-08
   1.1620e+03   3.1470e-06   2.1734e-08
   1.1630e+03   3.1463e-06   2.1715e-08
   1.1640e+03   3.1455e-06   2.1697e-08
   1.1650e+03   3.1448e-06   2.1678e-08
   1.1660e+03   3.1440e-06   2.1659e-08
   1.1670e+03   3.1433e-06   2.1641e-08
   1.1680e+03   3.1426e-06   2.1622e-08
   1.1690e+03   3.1419e-06   2.1603e-08
   1.1700e+03   3.1411e-06   2.1585e-08
   1.1710e+03   3.1404e-06   2.1566e-08
   1.1720e+03   3.1397e-06   2.1548e-08
   1.1730e+03   3.1389e-06   2.1529e-08
   1.1740e+03   3.1382e-06   2.1511e-08
   1.1750e+03   3.1375e-06   2.1492e-08
   1.1760e+03   3.1368e-06   2.1474e-08
   1.1770e+03   3.1361e-06   2.1456e-08
   1.1780e+03   3.1353e-06   2.1438e-08
   1.1790e+03   3.1346e-06   2.1419e-08
   1.1800e+03   3.1339e-06   2.1401e-08
   1.1810e+03   3.1332e-06   2.1383e-08
   1.1820e+03   3.1325e-06   2.1365e-08
   1.1830e+03   3.1318e-06   2.1347e-08
   1.1840e+03   3.1311e-06   2.1329e-08
   1.1850e+03   3.1304e-06   2.1311e-08
   1.1860e+03   3.1297e-06   2.1293e-08
   1.1870e+03   3.1290e-06   2.1275e-08
   1.1880e+03   3.1283e-06   2.1257e-08
   1.1890e+03   3.1276e-06   2.1239e-08
   1.1900e+03   3.1269e-06   2.1221e-08
   1.1910e+03   3.1262e-06   2.1203e-08
   1.1920e+03   3.1255e-06   2.1185e-08
   1.1930e+03   3.1248e-06   2.1167e-08
   1.1940e+03   3.1241e-06   2.1150e-08
   1.1950e+03   3.1234e-06   2.1132e-08
   1.1960e+03   3.1227e-06   2.1114e-08
   1.1970e+03   3.1220e-06   2.1097e-08
   1.1980e+03   3.1213e-06   2.1079e-08
   1.1990e+03   3.1206e-06   2.1062e-08
   1.2000e+03   3.1199e-06   2.1044e-08
   1.2010e+03   3.1192e-06   2.1027e-08
   1.2020e+03   3.1186e-06   2.1009e-08
   1.2030e+03   3.1179e-06   2.0992e-08
   1.2040e+03   3.1172e-06   2.0974e-08
   1.2050e+03   3.1165e-06   2.0957e-08
   1.2060e+03   3.1159e-06   2.0940e-08
   1.2070e+03   3.1152e-06   2.0922e-08
   1.2080e+03   3.1145e-06   2.0905e-08
   1.2090e+03   3.1138e-06   2.0888e-08
   1.2100e+03   3.1132e-06   2.0871e-08
   1.2110e+03   3.1125e-06   2.0853e-08
   1.2120e+03   3.1118e-06   2.0836e-08
   1.2130e+03   3.1112e-06   2.0819e-08
   1.2140e+03   3.1105e-06   2.0802e-08
   1.2150e+03   3.1098e-06   2.0785e-08
   1.2160e+03   3.1092e-06   2.0768e-08
   1.2170e+03   3.1085e-06   2.0751e-08
   1.2180e+03   3.1079e-06   2.0734e-08
   1.2190e+03   3.1072e-06   2.0717e-08
   1.2200e+03   3.1066e-06   2.0700e-08
   1.2210e+03   3.1059e-06   2.0684e-08
   1.2220e+03   3.1052e-06   2.0667e-08
   1.2230e+03   3.1046e-06   2.0650e-08
   1.2240e+03   3.1040e-06   2.0633e-08
   1.2250e+03   3.1033e-06   2.0617e-08
   1.2260e+03   3.1027e-06   2.0600e-08
   1.2270e+03   3.1020e-06   2.0583e-08
   1.2280e+03   3.1014e-06   2.0567e-08
   1.2290e+03   3.1007e-06   2.0550e-08
   1.2300e+03   3.1001e-06   2.0534e-08
   1.2310e+03   3.0995e-06   2.0517e-08
   1.2320e+03   3.0988e-06   2.0501e-08
   1.2330e+03   3.0982e-06   2.0484e-08
   1.2340e+03   3.0976e-06   2.0468e-08
   1.2350e+03   3.0969e-06   2.0451e-08
   1.2360e+03   3.0963e-06   2.0435e-08
   1.2370e+03   3.0957e-06   2.0419e-08
   1.2380e+03   3.0950e-06   2.0402e-08
   1.2390e+03   3.0944e-06   2.0386e-08
   1.2400e+03   3.0938e-06   2.0370e-08
   1.2410e+03   3.0932e-06   2.0354e-08
   1.2420e+03   3.0926e-06   2.0337e-08
   1.2430e+03   3.0919e-06   2.0321e-08
   1.2440e+03   3.0913e-06   2.0305e-08
   1.2450e+03   3.0907e-06   2.0289e-08
   1.2460e+03   3.0901e-06   2.0273e-08
   1.2470e+03   3.0895e-06   2.0257e-08
   1.2480e+03   3.0889e-06   2.0241e-08
   1.2490e+03   3.0883e-06   2.0225e-08
   1.2500e+03   3.0877e-06   2.0209e-08
